"enrollee_id","city","city_development_index","gender","relevant_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","quality","na_count"
23328,"city_90",0.698,"Male","No","Full-Time","Graduate","STEM","3","Unknown","Other","1",45,"Target.Yes",2,2
28336,"city_160",0.92,"Male","Yes","No","Graduate","STEM",">20","10-49","Pvt Ltd",">4",52,"Target.No",0,0
27629,"city_159",0.843,"Male","Yes","No","Graduate","STEM","10","10-49","Pvt Ltd",">4",21,"Target.Yes",0,0
13383,"city_57",0.866,"Male","Yes","No","Masters","STEM",">20","100-500","Pvt Ltd","2",78,"Target.No",0,0
32820,"city_126",0.479,"Female","No","Part-Time","Masters","STEM","9","Unknown","Other","1",99,"Target.Yes",2,2
32341,"city_21",0.624,"Male","No","Full-Time","Graduate","STEM","5","Unknown","Pvt Ltd","never",9,"Target.Yes",1,1
9499,"city_103",0.92,"Female","Yes","No","Graduate","Other","4","100-500","Funded Startup","3",162,"Target.No",0,0
16791,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","14","Unknown","Other",">4",140,"Target.Yes",3,3
29916,"city_103",0.92,"Male","No","No","Graduate","STEM","5","Unknown","Other",">4",13,"Target.Yes",2,2
21276,"city_75",0.939,"Male","Yes","No","Graduate","STEM",">20","10000+","Pvt Ltd","4",94,"Target.No",0,0
26974,"city_103",0.92,"Male","Yes","Full-Time","High School","Other","6","100-500","Funded Startup","3",167,"Target.No",1,1
30205,"city_136",0.897,"Male","Yes","No","Masters","STEM","9","10000+","Pvt Ltd","1",14,"Target.No",0,0
10668,"city_102",0.804,"Male","No","Full-Time","High School","Other","3","1000-4999","Pvt Ltd","1",4,"Target.No",1,1
7515,"city_159",0.843,"Missing","No","No","Phd","STEM","9","10000+","Pvt Ltd","1",87,"Target.No",1,1
27419,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","15","10000+","Pvt Ltd","never",17,"Target.No",1,1
1102,"city_16",0.91,"Male","Yes","No","Phd","STEM",">20","100-500","NGO","1",23,"Target.No",0,0
23325,"city_21",0.624,"Missing","No","Full-Time","Masters","STEM","4","Unknown","Other","never",43,"Target.Yes",3,3
13173,"city_12",0.64,"Male","Yes","No","Graduate","STEM","9","<10","Pvt Ltd",">4",30,"Target.No",0,0
28320,"city_21",0.624,"Male","Yes","No","Graduate","STEM","8","50-99","Funded Startup","3",81,"Target.Yes",0,0
14522,"city_21",0.624,"Missing","Yes","Full-Time","Graduate","STEM","2","100-500","Other","1",37,"Target.Yes",3,3
10028,"city_73",0.754,"Male","Yes","No","Graduate","STEM","15","1000-4999","Pvt Ltd","1",42,"Target.No",0,0
8861,"city_160",0.92,"Missing","No","No","Masters","Other","2","<10","Early Stage Startup","1",43,"Target.No",1,1
10724,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","11","10000+","Pvt Ltd","1",40,"Target.No",1,1
12657,"city_138",0.836,"Missing","Yes","No","Graduate","STEM","14","50-99","Pvt Ltd","2",50,"Target.No",1,1
2150,"city_102",0.804,"Male","Yes","No","Masters","STEM",">20","500-999","Pvt Ltd","1",21,"Target.No",0,0
6480,"city_19",0.682,"Male","Yes","No","Graduate","STEM","15","Unknown","Other","1",26,"Target.No",2,2
29174,"city_136",0.897,"Male","Yes","No","Masters","STEM",">20","Unknown","Other","1",90,"Target.No",2,2
10116,"city_103",0.92,"Male","Yes","No","Graduate","STEM","10","100-500","Funded Startup","1",78,"Target.No",0,0
10758,"city_13",0.827,"Male","No","Full-Time","Graduate","STEM","12","Unknown","Other","never",3,"Target.No",2,2
30558,"city_21",0.624,"Male","Yes","Full-Time","Graduate","STEM","7","100-500","Funded Startup","2",53,"Target.Yes",0,0
14171,"city_160",0.92,"Male","No","No","Graduate","STEM","3","Unknown","Other","1",97,"Target.Yes",2,2
11388,"city_103",0.92,"Missing","No","Full-Time","Graduate","STEM","7","Unknown","Other","never",109,"Target.Yes",3,3
30970,"city_103",0.92,"Male","Yes","No","Graduate","Other","5","100-500","Pvt Ltd","2",22,"Target.No",0,0
1709,"city_165",0.903,"Male","Yes","No","Masters","STEM","12","100-500","Pvt Ltd","1",14,"Target.No",0,0
25810,"city_116",0.743,"Female","Yes","No","Graduate","STEM","16","Unknown","Other","2",31,"Target.No",2,2
16735,"city_114",0.926,"Male","Yes","No","Phd","STEM",">20","50-99","Pvt Ltd","2",28,"Target.Yes",0,0
24345,"city_28",0.939,"Missing","No","No","High School","Other","1","1000-4999","Pvt Ltd","1",83,"Target.Yes",2,2
700,"city_136",0.897,"Male","Yes","No","Graduate","STEM","18","500-999","Pvt Ltd",">4",23,"Target.No",0,0
29600,"city_21",0.624,"Male","Yes","Full-Time","High School","Other","9","100-500","Pvt Ltd","1",28,"Target.No",1,1
19266,"city_103",0.92,"Other","Yes","No","Graduate","STEM","4","50-99","Other","1",141,"Target.No",1,1
18670,"city_54",0.856,"Female","Yes","No","Masters","STEM","12","50-99","Funded Startup","1",162,"Target.No",0,0
12660,"city_11",0.55,"Missing","Yes","No","Graduate","STEM","5","10-49","Pvt Ltd","1",45,"Target.No",1,1
14151,"city_11",0.55,"Male","Yes","Full-Time","Graduate","STEM","4","<10","Other","1",69,"Target.Yes",1,1
5978,"city_21",0.624,"Male","No","Full-Time","High School","Other","4","Unknown","Pvt Ltd","never",58,"Target.No",2,2
10238,"city_79",0.698,"Missing","Yes","Part-Time","Graduate","STEM","5","Unknown","Other","1",17,"Target.No",3,3
17510,"city_114",0.926,"Male","No","No","High School","Other","8","Unknown","Other","never",124,"Target.No",3,3
24901,"city_114",0.926,"Male","No","No","Graduate","Other","3","Unknown","Other","never",47,"Target.No",4,4
28843,"city_103",0.92,"Male","No","No","Graduate","STEM","11","50-99","Pvt Ltd","4",60,"Target.No",0,0
25912,"city_21",0.624,"Male","Yes","No","Graduate","STEM","3","50-99","Pvt Ltd","1",57,"Target.Yes",0,0
29086,"city_114",0.926,"Female","No","Part-Time","Graduate","STEM","5","10000+","Pvt Ltd","1",10,"Target.No",0,0
9412,"city_16",0.91,"Missing","No","No","High School","Other","5","Unknown","Pvt Ltd","1",70,"Target.No",3,3
4536,"city_67",0.855,"Male","Yes","No","Graduate","Other","10","Unknown","Other","4",13,"Target.No",2,2
3867,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","9","10-49","Early Stage Startup","1",24,"Target.No",1,1
32605,"city_103",0.92,"Male","Yes","No","Graduate","STEM","17","10000+","Pvt Ltd","3",155,"Target.No",0,0
29460,"city_103",0.92,"Male","Yes","No","Graduate","STEM","20","Unknown","Other","1",55,"Target.Yes",2,2
32802,"city_103",0.92,"Male","Yes","No","Masters","STEM",">20","10000+","Pvt Ltd",">4",38,"Target.No",0,0
13649,"city_11",0.55,"Missing","No","Full-Time","Graduate","STEM","4","10-49","Pvt Ltd","1",156,"Target.Yes",1,1
17132,"city_103",0.92,"Male","No","Full-Time","High School","Other","4","Unknown","Other","1",28,"Target.Yes",3,3
8606,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","12","100-500","Pvt Ltd","1",20,"Target.No",1,1
33330,"city_103",0.92,"Male","Yes","No","Graduate","STEM","11","500-999","Pvt Ltd","1",32,"Target.No",0,0
28774,"city_173",0.878,"Male","Yes","No","Graduate","STEM","16","100-500","Pvt Ltd","2",6,"Target.No",0,0
18127,"city_11",0.55,"Male","Yes","No","Graduate","STEM","7","<10","Pvt Ltd","1",12,"Target.Yes",0,0
21691,"city_21",0.624,"Female","No","Full-Time","High School","Other","3","Unknown","Other","never",242,"Target.No",4,3
15753,"city_11",0.55,"Male","Yes","No","Graduate","STEM","2","10-49","Pvt Ltd","1",3,"Target.Yes",1,1
16447,"city_16",0.91,"Male","Yes","No","Graduate","STEM","6","10000+","Pvt Ltd","1",6,"Target.No",0,0
22946,"city_16",0.91,"Male","Yes","No","Graduate","STEM","13","Unknown","Other","1",63,"Target.No",2,2
23366,"city_21",0.624,"Missing","Yes","No","Masters","STEM","6","10000+","Pvt Ltd","2",54,"Target.No",1,1
11964,"city_101",0.558,"Male","No","Full-Time","Graduate","Other","4","Unknown","Other","1",43,"Target.Yes",2,2
2549,"city_16",0.91,"Male","Yes","No","Graduate","STEM","7","50-99","Pvt Ltd","1",140,"Target.No",0,0
27153,"city_21",0.624,"Missing","No","Full-Time","High School","Other","6","Unknown","Other","never",196,"Target.No",5,4
15222,"city_160",0.92,"Male","No","No","Graduate","STEM","4","Unknown","Other","1",155,"Target.Yes",2,2
20065,"city_103",0.92,"Male","Yes","No","Masters","STEM",">20","100-500","Funded Startup",">4",90,"Target.No",0,0
16437,"city_100",0.887,"Missing","Yes","No","Graduate","STEM",">20","500-999","Pvt Ltd","never",54,"Target.No",1,1
26423,"city_16",0.91,"Missing","Yes","No","Graduate","STEM","6","Unknown","Other","4",4,"Target.No",3,3
14582,"city_21",0.624,"Female","Yes","No","Graduate","STEM","5","1000-4999","Pvt Ltd","3",60,"Target.No",0,0
3048,"city_114",0.926,"Missing","No","No","Graduate","Other","2","50-99","Pvt Ltd","1",15,"Target.No",1,1
5734,"city_21",0.624,"Male","Yes","Full-Time","Graduate","STEM","2","10-49","Early Stage Startup","2",3,"Target.Yes",0,0
14847,"city_21",0.624,"Male","No","Full-Time","Graduate","STEM","5","Unknown","Other","never",34,"Target.Yes",2,2
8667,"city_176",0.764,"Male","Yes","No","Graduate","STEM","7","50-99","Pvt Ltd","1",48,"Target.No",0,0
16711,"city_21",0.624,"Missing","Yes","Full-Time","Graduate","STEM","8","10000+","Pvt Ltd","1",6,"Target.Yes",1,1
29486,"city_103",0.92,"Male","No","Part-Time","Graduate","STEM","8","Unknown","Other","1",9,"Target.Yes",2,2
12225,"city_94",0.698,"Male","Yes","No","Masters","STEM","15","<10","Pvt Ltd","1",36,"Target.No",0,0
27115,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","10000+","Pvt Ltd","4",94,"Target.No",0,0
4505,"city_160",0.92,"Male","Yes","No","Phd","STEM",">20","50-99","Funded Startup",">4",15,"Target.No",0,0
1641,"city_160",0.92,"Female","Yes","No","Graduate","STEM","4","10000+","Pvt Ltd","never",17,"Target.No",0,0
18281,"city_89",0.925,"Male","Yes","No","Graduate","Other","16","Unknown","Other","1",28,"Target.No",2,2
19290,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",18,"Target.No",0,0
2353,"city_21",0.624,"Male","No","Full-Time","Graduate","Other","2","Unknown","Other","1",31,"Target.Yes",4,4
31075,"city_21",0.624,"Male","Yes","No","Masters","STEM","8","1000-4999","Pvt Ltd","2",13,"Target.No",0,0
19068,"city_103",0.92,"Female","No","Full-Time","Graduate","STEM","5","500-999","Pvt Ltd","1",30,"Target.No",0,0
2501,"city_16",0.91,"Male","Yes","No","Graduate","Other","6","100-500","Funded Startup","1",38,"Target.No",0,0
28653,"city_21",0.624,"Male","Yes","No","Graduate","STEM","15","500-999","Pvt Ltd",">4",29,"Target.Yes",0,0
9503,"city_114",0.926,"Missing","Yes","No","Graduate","STEM",">20","<10","Pvt Ltd",">4",22,"Target.No",1,1
6990,"city_103",0.92,"Male","Yes","No","Graduate","STEM","8","50-99","Pvt Ltd","2",44,"Target.No",0,0
2800,"city_16",0.91,"Male","Yes","No","Masters","STEM","11","50-99","Funded Startup","2",62,"Target.No",0,0
11347,"city_75",0.939,"Male","Yes","No","Graduate","STEM",">20","10000+","Pvt Ltd","1",45,"Target.No",0,0
10611,"city_71",0.884,"Female","No","No","Phd","STEM",">20","50-99","Public Sector",">4",27,"Target.No",0,0
12794,"city_16",0.91,"Male","Yes","No","Masters","STEM","14","1000-4999","Pvt Ltd",">4",72,"Target.No",0,0
7194,"city_50",0.896,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other","1",16,"Target.No",2,2
21956,"city_21",0.624,"Male","Yes","No","Masters","STEM","8","100-500","Pvt Ltd","3",9,"Target.Yes",0,0
22181,"city_44",0.725,"Missing","No","Full-Time","Graduate","Other","7","Unknown","Other","never",112,"Target.Yes",3,3
17931,"city_36",0.893,"Male","Yes","No","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",28,"Target.Yes",0,0
24107,"city_160",0.92,"Male","Yes","No","Graduate","STEM","13","Unknown","Other",">4",47,"Target.Yes",3,3
4487,"city_105",0.794,"Male","Yes","No","Masters","STEM","5","50-99","Pvt Ltd","1",84,"Target.No",0,0
4029,"city_103",0.92,"Male","Yes","No","Graduate","STEM","14","50-99","Pvt Ltd","never",250,"Target.No",1,0
8237,"city_50",0.896,"Missing","No","Full-Time","High School","Other","2","Unknown","Other","1",20,"Target.Yes",4,4
19120,"city_160",0.92,"Male","No","Full-Time","Graduate","STEM","5","Unknown","Other","1",116,"Target.No",2,2
4182,"city_103",0.92,"Male","Yes","No","Graduate","STEM","5","50-99","Funded Startup","1",85,"Target.No",0,0
14176,"city_103",0.92,"Female","Yes","No","Graduate","STEM","3","Unknown","Other","2",4,"Target.Yes",2,2
18688,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","2","Unknown","Pvt Ltd","1",2,"Target.Yes",2,2
32990,"city_21",0.624,"Missing","Yes","Full-Time","Graduate","Other","3","Unknown","Early Stage Startup",">4",132,"Target.Yes",4,4
6372,"city_13",0.827,"Male","No","No","Masters","STEM","7","<10","Other","1",44,"Target.No",1,1
819,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other","3",27,"Target.Yes",2,2
7537,"city_103",0.92,"Male","Yes","Full-Time","Graduate","STEM","11","Unknown","Other","1",55,"Target.No",2,2
31595,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",58,"Target.No",0,0
16712,"city_74",0.579,"Male","Yes","No","Masters","Other","10","Unknown","Other","never",27,"Target.No",2,2
840,"city_73",0.754,"Male","Yes","No","Graduate","STEM","9","50-99","Early Stage Startup","1",102,"Target.No",0,0
5107,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","50-99","Funded Startup","1",143,"Target.No",0,0
4822,"city_91",0.691,"Missing","Yes","Full-Time","Graduate","STEM","4","Unknown","NGO","1",34,"Target.Yes",3,3
31920,"city_83",0.923,"Male","No","Full-Time","Masters","STEM","4","Unknown","Other","1",83,"Target.No",2,2
29220,"city_21",0.624,"Male","No","No","High School","Other","3","Unknown","Other","never",9,"Target.No",3,3
21501,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","6","5000-9999","Pvt Ltd","2",81,"Target.Yes",1,1
27205,"city_114",0.926,"Male","No","Full-Time","Graduate","STEM","9","Unknown","Other","never",75,"Target.Yes",2,2
25779,"city_114",0.926,"Male","No","Full-Time","Graduate","STEM","17","Unknown","Public Sector","4",20,"Target.No",1,1
27310,"city_21",0.624,"Male","No","Full-Time","High School","Other","4","Unknown","Other","never",44,"Target.No",3,3
21183,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","100-500","Pvt Ltd","2",68,"Target.No",0,0
15775,"city_103",0.92,"Other","Yes","No","Graduate","Other","4","50-99","Funded Startup","1",31,"Target.No",0,0
19544,"city_21",0.624,"Male","Yes","No","Graduate","STEM","3","1000-4999","Pvt Ltd","2",258,"Target.Yes",1,0
25555,"city_103",0.92,"Male","Yes","No","Graduate","STEM","7","Unknown","Public Sector","2",107,"Target.Yes",1,1
32348,"city_128",0.527,"Male","No","No","Masters","STEM","4","Unknown","Other","3",48,"Target.No",2,2
3858,"city_21",0.624,"Missing","No","Full-Time","Graduate","STEM","2","Unknown","Pvt Ltd","never",4,"Target.Yes",2,2
19583,"city_160",0.92,"Male","Yes","Full-Time","High School","Other","15","10-49","Funded Startup","2",33,"Target.No",1,1
20813,"city_150",0.698,"Male","Yes","No","Graduate","STEM","6","50-99","Pvt Ltd","1",20,"Target.No",0,0
24516,"city_103",0.92,"Female","Yes","No","Masters","STEM",">20","Unknown","Other",">4",18,"Target.No",2,2
13347,"city_21",0.624,"Missing","Yes","No","Graduate","Other","9","10-49","Early Stage Startup","1",2,"Target.Yes",4,4
32115,"city_16",0.91,"Male","Yes","No","Graduate","STEM",">20","50-99","Pvt Ltd","1",24,"Target.No",0,0
2075,"city_16",0.91,"Male","No","No","Graduate","STEM","1","10000+","Pvt Ltd","1",11,"Target.Yes",0,0
32708,"city_103",0.92,"Male","Yes","No","Graduate","Other",">20","Unknown","Other","1",107,"Target.No",2,2
31529,"city_103",0.92,"Male","Yes","No","Graduate","STEM","15","10000+","Pvt Ltd",">4",50,"Target.No",0,0
11435,"city_165",0.903,"Male","Yes","No","Graduate","STEM","5","50-99","Pvt Ltd","1",108,"Target.No",0,0
933,"city_36",0.893,"Male","No","Part-Time","High School","Other","5","50-99","Pvt Ltd","1",32,"Target.No",1,1
33144,"city_19",0.682,"Missing","Yes","No","Graduate","STEM","15","50-99","Pvt Ltd","2",74,"Target.No",1,1
7968,"city_16",0.91,"Missing","No","No","Graduate","STEM",">20","100-500","Pvt Ltd","1",18,"Target.No",1,1
8547,"city_16",0.91,"Other","Yes","No","Graduate","STEM","11","Unknown","Other","1",82,"Target.No",2,2
13824,"city_16",0.91,"Male","Yes","No","High School","Other","17","10000+","Pvt Ltd",">4",22,"Target.No",1,1
6355,"city_152",0.698,"Male","Yes","No","Masters","STEM","12","1000-4999","Pvt Ltd","1",146,"Target.No",0,0
16667,"city_136",0.897,"Male","Yes","No","Graduate","STEM","7","50-99","Pvt Ltd","1",21,"Target.No",1,1
27659,"city_28",0.939,"Male","Yes","Part-Time","Graduate","STEM","8","10000+","Pvt Ltd","1",114,"Target.No",0,0
26251,"city_103",0.92,"Male","Yes","No","Graduate","STEM","6","100-500","Public Sector","2",135,"Target.No",0,0
21255,"city_99",0.915,"Male","Yes","No","High School","Other",">20","1000-4999","Pvt Ltd","2",26,"Target.No",1,1
6529,"city_21",0.624,"Male","Yes","No","Graduate","STEM","8","500-999","Pvt Ltd","2",113,"Target.No",0,0
13251,"city_103",0.92,"Missing","No","No","Primary School","Other","8","Unknown","Other","never",110,"Target.No",4,4
1719,"city_75",0.939,"Male","Yes","No","Graduate","STEM","10","50-99","Pvt Ltd","4",7,"Target.No",0,0
6079,"city_67",0.855,"Female","Yes","No","Masters","STEM","12","Unknown","Other","never",50,"Target.No",2,2
16729,"city_16",0.91,"Missing","Yes","No","Graduate","STEM","17","Unknown","Other","1",43,"Target.No",3,3
29499,"city_19",0.682,"Other","No","Full-Time","Graduate","Other","13","Unknown","Other","2",42,"Target.No",2,2
28853,"city_16",0.91,"Male","No","No","Graduate","Other","4","Unknown","Other","2",76,"Target.Yes",2,2
14943,"city_16",0.91,"Male","Yes","No","Masters","STEM","12","1000-4999","Pvt Ltd",">4",36,"Target.Yes",0,0
32559,"city_103",0.92,"Male","No","Full-Time","Graduate","STEM","4","Unknown","Other","1",21,"Target.No",2,2
9111,"city_50",0.896,"Male","Yes","No","Graduate","STEM","3","<10","Early Stage Startup","1",165,"Target.No",0,0
1616,"city_76",0.698,"Male","Yes","Full-Time","Graduate","STEM","7","100-500","Pvt Ltd","1",27,"Target.No",0,0
2602,"city_21",0.624,"Male","Yes","No","Graduate","STEM","10","10000+","Pvt Ltd","1",222,"Target.No",1,0
33081,"city_21",0.624,"Missing","Yes","Full-Time","Graduate","STEM","16","100-500","Pvt Ltd","1",105,"Target.No",1,1
4653,"city_114",0.926,"Male","No","No","High School","Other","7","Unknown","Pvt Ltd","never",22,"Target.No",2,2
11037,"city_71",0.884,"Male","Yes","No","High School","Other","10","Unknown","Other","1",96,"Target.No",3,3
19448,"city_75",0.939,"Male","Yes","No","Graduate","STEM","7","10000+","Pvt Ltd","2",314,"Target.Yes",2,0
7451,"city_103",0.92,"Male","Yes","No","Masters","STEM",">20","10000+","Pvt Ltd",">4",33,"Target.Yes",0,0
24511,"city_103",0.92,"Female","Yes","No","Masters","STEM","18","100-500","NGO","1",72,"Target.No",0,0
10365,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","100-500","Pvt Ltd","2",118,"Target.No",0,0
15017,"city_103",0.92,"Missing","No","No","Graduate","STEM","4","Unknown","Other","2",25,"Target.No",3,3
20171,"city_103",0.92,"Male","Yes","No","Graduate","STEM","16","100-500","Pvt Ltd","1",29,"Target.No",0,0
2975,"city_102",0.804,"Male","Yes","No","Masters","STEM","20","10-49","Pvt Ltd","1",13,"Target.No",0,0
31553,"city_98",0.949,"Male","Yes","No","Graduate","STEM","11","1000-4999","Other","2",64,"Target.No",1,1
5250,"city_103",0.92,"Missing","Yes","No","Phd","STEM","3","Unknown","Pvt Ltd","never",94,"Target.No",3,3
7167,"city_136",0.897,"Male","Yes","No","Masters","STEM","6","10-49","Other","1",8,"Target.No",1,1
18951,"city_16",0.91,"Male","Yes","No","Graduate","STEM","7","100-500","Pvt Ltd","3",100,"Target.No",0,0
14133,"city_103",0.92,"Male","Yes","No","Graduate","Other","9","50-99","Funded Startup","2",22,"Target.No",0,0
